recordid,datavalue,datasheetid,indicatorid,indicator,datacategory,unitid,unit,subgroupid,subgroup,timeperiodid,timeperiod,sourceid,source,source_catid,area_table_id,area_id,area_parent_id,area_lft,area_rgt,area_name,area_level,datasheet
208044,25000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208256,76000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208572,140000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208844,770000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209116,2000000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209388,2200000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209644,160000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209916,930000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210188,2500000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210460,2700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210716,110000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210988,650000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211150,1700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211422,1800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,79,2009,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
63120,9.2,7,1518,"Estimated incidence of TB cases who are HIV-positive","HIV Prevalence and Epidemiology",37,"Per 100,000 population (Estimate)",1,Total,82,2010,853,"WHO_WHO (2011). Global Tuberculosis Control 2011.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
63301,13,7,1518,"Estimated incidence of TB cases who are HIV-positive","HIV Prevalence and Epidemiology",38,"Per 100,000 population (High estimate)",1,Total,82,2010,853,"WHO_WHO (2011). Global Tuberculosis Control 2011.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
63482,6.1,7,1518,"Estimated incidence of TB cases who are HIV-positive","HIV Prevalence and Epidemiology",39,"Per 100,000 population (Low estimate)",1,Total,82,2010,853,"WHO_WHO (2011). Global Tuberculosis Control 2011.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
66829,9,7,1525,"Tested TB patients who are HIV positive","HIV Prevalence and Epidemiology",1,Percent,1,Total,82,2010,853,"WHO_WHO (2011). Global Tuberculosis Control 2011.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
116525,8.6,7,1525,"Tested TB patients who are HIV positive","HIV Prevalence and Epidemiology",1,Percent,1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119081,11,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",37,"Per 100,000 population (Estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119399,10,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",39,"Per 100,000 population (Low estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119457,12,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",38,"Per 100,000 population (High estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119645,130,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",34,"Thousands (Estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119833,120,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",36,"Thousands (Low estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
120021,150,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",35,"Thousands (High estimate)",1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
122216,41476,7,1773,"Reported number of HIV positive TB patients","HIV Prevalence and Epidemiology",2,Number,1,Total,82,2010,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199318,32000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199566,17000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199767,85000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200147,100000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200404,22000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200509,39000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200781,110000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201053,130000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201309,14000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201581,25000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201853,67000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
202125,82000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205373,120000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205629,11000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205901,34000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206223,100000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206445,200000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206701,13000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206973,73000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207185,230000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207517,86000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207773,8900,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208045,21000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208257,65000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208573,140000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208845,770000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209117,2000000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209389,2200000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209645,160000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209917,930000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210189,2500000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210461,2700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210717,120000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210989,650000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211151,1700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211423,1800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,82,2010,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
140661,4.9,3,33,"HIV prevalence among men who have sex with men","HIV Prevalence and Epidemiology",1,Percent,1669,"MSM 25+ yr",83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Men who have Sex with Men (MSM)"
140739,7.7,4,31,"HIV prevalence among people who inject drugs","HIV Prevalence and Epidemiology",1,Percent,1434,"Total 25+ yr",83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"People Who Inject Drugs (PWID)"
140741,5.25,4,31,"HIV prevalence among people who inject drugs","HIV Prevalence and Epidemiology",1,Percent,1366,"Total <25 yr",83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"People Who Inject Drugs (PWID)"
140743,13,4,31,"HIV prevalence among people who inject drugs","HIV Prevalence and Epidemiology",1,Percent,180,Female,83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"People Who Inject Drugs (PWID)"
140745,7,4,31,"HIV prevalence among people who inject drugs","HIV Prevalence and Epidemiology",1,Percent,639,Male,83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"People Who Inject Drugs (PWID)"
140806,2.75,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,1,Total,83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
140808,2.98,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,1434,"Total 25+ yr",83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
140810,1.7,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,1366,"Total <25 yr",83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
140811,2.75,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,421,FSWs,83,2010-2011,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
116526,6.5,7,1525,"Tested TB patients who are HIV positive","HIV Prevalence and Epidemiology",1,Percent,1,Total,86,2011,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
119082,11,7,1775,"Estimated incidence of TB among people living with HIV","HIV Prevalence and Epidemiology",37,"Per 100,000 population (Estimate)",1,Total,86,2011,854,"WHO_WHO (2013). Global tuberculosis report 2013.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
